href,dirname
http://iatistandard.org/standard/documentation/1.03/indicator,IATI-Standard-SSOT-version-1.02/102.new/activities-standard/result/indicator
http://iatistandard.org/standard/documentation/1.03/period,IATI-Standard-SSOT-version-1.02/102.new/activities-standard/result/indicator/period
http://iatistandard.org/standard/documentation/1.03/period-start,IATI-Standard-SSOT-version-1.02/102.new/activities-standard/result/indicator/period/period-start
http://iatistandard.org/standard/documentation/1.03/period-end,IATI-Standard-SSOT-version-1.02/102.new/activities-standard/result/indicator/period/period-end
http://iatistandard.org/standard/documentation/1.03/actual,IATI-Standard-SSOT-version-1.02/102.new/activities-standard/result/indicator/period/actual
http://iatistandard.org/standard/documentation/1.03/target,IATI-Standard-SSOT-version-1.02/102.new/activities-standard/result/indicator/period/target
http://iatistandard.org/standard/documentation/1.03/baseline,IATI-Standard-SSOT-version-1.02/102.new/activities-standard/result/indicator/baseline
http://iatistandard.org/standard/documentation/1.03/comment,IATI-Standard-SSOT-version-1.02/102.new/activities-standard/result/indicator/baseline/comment
http://iatistandard.org/standard/documentation/1.03/description,IATI-Standard-SSOT-version-1.02/102.new/activities-standard/result/indicator/description
http://iatistandard.org/standard/documentation/1.03/recipient-country,IATI-Standard-SSOT-version-1.02/102.new/activities-standard/recipient-country
http://iatistandard.org/standard/documentation/1.03/transaction,IATI-Standard-SSOT-version-1.02/102.new/activities-standard/transaction
http://iatistandard.org/standard/documentation/1.03/flow-type,IATI-Standard-SSOT-version-1.02/102.new/activities-standard/transaction/flow-type
http://iatistandard.org/standard/documentation/1.03/transaction-type,IATI-Standard-SSOT-version-1.02/102.new/activities-standard/transaction/transaction-type
http://iatistandard.org/standard/documentation/1.0/tied-status,IATI-Standard-SSOT-version-1.02/102.new/activities-standard/transaction/tied-status
http://iatistandard.org/standard/documentation/1.03/receiver-org,IATI-Standard-SSOT-version-1.02/102.new/activities-standard/transaction/receiver-org
http://iatistandard.org/standard/documentation/1.03/transaction-date,IATI-Standard-SSOT-version-1.02/102.new/activities-standard/transaction/transaction-date
http://iatistandard.org/standard/documentation/1.03/finance-type,IATI-Standard-SSOT-version-1.02/102.new/activities-standard/transaction/finance-type
http://iatistandard.org/standard/documentation/1.03/provider-org,IATI-Standard-SSOT-version-1.02/102.new/activities-standard/transaction/provider-org
http://iatistandard.org/standard/documentation/1.03/value,IATI-Standard-SSOT-version-1.02/102.new/activities-standard/transaction/value
http://iatistandard.org/standard/documentation/1.03/disbursement-channel,IATI-Standard-SSOT-version-1.02/102.new/activities-standard/transaction/disbursement-channel
http://iatistandard.org/standard/documentation/1.03/aid-type,IATI-Standard-SSOT-version-1.02/102.new/activities-standard/transaction/aid-type
http://iatistandard.org/standard/documentation/1.03/other-identifier,IATI-Standard-SSOT-version-1.02/102.new/activities-standard/other-activity-identifiers
http://iatistandard.org/standard/documentation/1.03/recipient-region,IATI-Standard-SSOT-version-1.02/102.new/activities-standard/recipient-region
http://iatistandard.org/standard/documentation/1.03/default-tied-status,IATI-Standard-SSOT-version-1.02/102.new/activities-standard/default-tied-status
http://iatistandard.org/standard/documentation/1.03/default-flow-type,IATI-Standard-SSOT-version-1.02/102.new/activities-standard/default-flow-type
http://iatistandard.org/standard/documentation/1.03/contact-info,IATI-Standard-SSOT-version-1.02/102.new/activities-standard/contact-info
http://iatistandard.org/activities-standard/basic-activity-information/activity-contacts/organisation,IATI-Standard-SSOT-version-1.02/102.new/activities-standard/contact-info
http://iatistandard.org/activities-standard/basic-activity-information/activity-contacts/person-name,IATI-Standard-SSOT-version-1.02/102.new/activities-standard/contact-info
http://iatistandard.org/activities-standard/basic-activity-information/activity-contacts/telephone,IATI-Standard-SSOT-version-1.02/102.new/activities-standard/contact-info
http://iatistandard.org/activities-standard/basic-activity-information/activity-contacts/email,IATI-Standard-SSOT-version-1.02/102.new/activities-standard/contact-info
http://iatistandard.org/activities-standard/basic-activity-information/activity-contacts/mailing-address,IATI-Standard-SSOT-version-1.02/102.new/activities-standard/contact-info
http://iatistandard.org/standard/documentation/1.03/organisation,IATI-Standard-SSOT-version-1.02/102.new/activities-standard/contact-info/organisation
http://iatistandard.org/standard/documentation/1.03/mailing-address,IATI-Standard-SSOT-version-1.02/102.new/activities-standard/contact-info/mailing-address
http://iatistandard.org/standard/documentation/1.03/email,IATI-Standard-SSOT-version-1.02/102.new/activities-standard/contact-info/email
http://iatistandard.org/standard/documentation/1.03/telephone,IATI-Standard-SSOT-version-1.02/102.new/activities-standard/contact-info/telephone
http://iatistandard.org/standard/documentation/1.03/person-name,IATI-Standard-SSOT-version-1.02/102.new/activities-standard/contact-info/person-name
http://iatistandard.org/standard/documentation/1.03/default-finance-type,IATI-Standard-SSOT-version-1.02/102.new/activities-standard/default-finance-type
http://iatistandard.org/standard/documentation/1.03/location,IATI-Standard-SSOT-version-1.02/102.new/activities-standard/location
http://iatistandard.org/standard/documentation/1.03/gazetteer-entry,IATI-Standard-SSOT-version-1.02/102.new/activities-standard/location/gazetteer-entry
http://iatistandard.org/standard/documentation/1.03/location-type,IATI-Standard-SSOT-version-1.02/102.new/activities-standard/location/location-type
http://iatistandard.org/standard/documentation/1.03/coordinates,IATI-Standard-SSOT-version-1.02/102.new/activities-standard/location/coordinates
http://iatistandard.org/standard/documentation/1.03/location-name,IATI-Standard-SSOT-version-1.02/102.new/activities-standard/location/name
http://iatistandard.org/standard/documentation/1.03/administrative,IATI-Standard-SSOT-version-1.02/102.new/activities-standard/location/administrative
http://iatistandard.org/standard/documentation/1.03/iati-activity,IATI-Standard-SSOT-version-1.02/102.new/activities-standard/iati-activity
http://iatistandard.org/standard/documentation/1.03/policy-marker,IATI-Standard-SSOT-version-1.02/102.new/activities-standard/thematic-marker
http://iatistandard.org/standard/documentation/1.03/participating-org,IATI-Standard-SSOT-version-1.02/102.new/activities-standard/participating-org
http://iatistandard.org/standard/documentation/1.03/activity-status,IATI-Standard-SSOT-version-1.02/102.new/activities-standard/activity-status
http://iatistandard.org/standard/documentation/1.03/sector,IATI-Standard-SSOT-version-1.02/102.new/activities-standard/sector
http://iatistandard.org/standard/documentation/1.03/reporting-org,IATI-Standard-SSOT-version-1.02/102.new/activities-standard/reporting-org
http://iatistandard.org/standard/documentation/1.03/budget,IATI-Standard-SSOT-version-1.02/102.new/activities-standard/budget
http://iatistandard.org/standard/documentation/1.03/activity-website,IATI-Standard-SSOT-version-1.02/102.new/activities-standard/activity-website
http://iatistandard.org/standard/documentation/1.03/default-aid-type,IATI-Standard-SSOT-version-1.02/102.new/activities-standard/default-aid-type
http://iatistandard.org/standard/documentation/1.03/collaboration-type,IATI-Standard-SSOT-version-1.02/102.new/activities-standard/collaboration-type
http://iatistandard.org/standard/documentation/1.03/activity-date,IATI-Standard-SSOT-version-1.02/102.new/activities-standard/activity-dates
http://iatistandard.org/standard/documentation/1.03/document-link,IATI-Standard-SSOT-version-1.02/102.new/activities-standard/document-link
http://iatistandard.org/standard/documentation/1.03/category,IATI-Standard-SSOT-version-1.02/102.new/activities-standard/document-link/category
http://iatistandard.org/standard/documentation/1.03/language,IATI-Standard-SSOT-version-1.02/102.new/activities-standard/document-link/language
http://iatistandard.org/standard/documentation/1.03/conditions,IATI-Standard-SSOT-version-1.02/102.new/activities-standard/conditions
http://iatistandard.org/standard/documentation/1.03/iati-identifier,IATI-Standard-SSOT-version-1.02/102.new/activities-standard/iati-identifier
http://iatistandard.org/guides/organisation-data/organisation-identifiers,IATI-Standard-SSOT-version-1.02/102.new/codelists/organisation
http://iatistandard.org/category/news/feed,IATI-Standard-SSOT-version-1.01/101.new/category/news
http://iatistandard.org/downloads/1.01/iati-activities-schema.xsd,IATI-Standard-SSOT-version-1.01/101.new/schema
http://iatistandard.org/downloads/1.01/iati-organisations-schema.xsd,IATI-Standard-SSOT-version-1.01/101.new/schema
http://iatistandard.org/downloads/1.01/iati-registry-record-schema.xsd,IATI-Standard-SSOT-version-1.01/101.new/schema
http://iatistandard.org/downloads/1.01/iati-common.xsd,IATI-Standard-SSOT-version-1.01/101.new/schema
http://iatistandard.org/downloads/1.01/xml.xsd,IATI-Standard-SSOT-version-1.01/101.new/schema
http://iatistandard.org/downloads/1.01/changes.txt,IATI-Standard-SSOT-version-1.01/101.new/schema
http://iatistandard.org/guides/organisation-identifiers,IATI-Standard-SSOT-version-1.01/101.new/organisation-standard/reporting-organisation
http://iatistandard.org/organisation-standard/record-header,IATI-Standard-SSOT-version-1.01/101.new/organisation-standard/reporting-organisation
http://iatistandard.org/101/codelists/organisation_identifier,IATI-Standard-SSOT-version-1.01/101.new/activities-standard/financial-transaction/transaction
http://iatistandard.org/101/codelists/organisation-type,IATI-Standard-SSOT-version-1.01/101.new/activities-standard/identification/reporting-organisation
http://iatistandard.org/101/codelists/admin1,IATI-Standard-SSOT-version-1.01/101.new/activities-standard/geopolitical-information/sub-national-geo-location/administration
http://iatistandard.org/101/codelists/admin2,IATI-Standard-SSOT-version-1.01/101.new/activities-standard/geopolitical-information/sub-national-geo-location/administration
http://codelists102.archive.iatistandard.org/data/codelist/OrganisationIdentifier/version/1.0/lang/en.xml,IATI-Standard-SSOT-version-1.01/101.new/codelists/organisation
http://codelists102.archive.iatistandard.org/data/codelist/OrganisationIdentifier/version/1.0/lang/en.csv,IATI-Standard-SSOT-version-1.01/101.new/codelists/organisation
http://codelists102.archive.iatistandard.org/data/codelist/OrganisationIdentifier/metadata,IATI-Standard-SSOT-version-1.01/101.new/codelists/organisation
http://codelists102.archive.iatistandard.org/data/codelist/IndicatorMeasure/version/1.0/lang/en.xml,IATI-Standard-SSOT-version-1.01/101.new/codelists/indicator_measure
http://codelists102.archive.iatistandard.org/data/codelist/IndicatorMeasure/version/1.0/lang/en.csv,IATI-Standard-SSOT-version-1.01/101.new/codelists/indicator_measure
http://codelists102.archive.iatistandard.org/data/codelist/IndicatorMeasure/metadata,IATI-Standard-SSOT-version-1.01/101.new/codelists/indicator_measure
http://codelists102.archive.iatistandard.org/data/codelist/RelatedActivityType/version/1.0/lang/en.xml,IATI-Standard-SSOT-version-1.01/101.new/codelists/related_activity_type
http://codelists102.archive.iatistandard.org/data/codelist/RelatedActivityType/version/1.0/lang/en.csv,IATI-Standard-SSOT-version-1.01/101.new/codelists/related_activity_type
http://codelists102.archive.iatistandard.org/data/codelist/RelatedActivityType/metadata,IATI-Standard-SSOT-version-1.01/101.new/codelists/related_activity_type
http://codelists102.archive.iatistandard.org/data/codelist/FlowType/version/1.0/lang/en.xml,IATI-Standard-SSOT-version-1.01/101.new/codelists/flow_type
http://codelists102.archive.iatistandard.org/data/codelist/FlowType/version/1.0/lang/en.csv,IATI-Standard-SSOT-version-1.01/101.new/codelists/flow_type
http://codelists102.archive.iatistandard.org/data/codelist/FlowType/metadata,IATI-Standard-SSOT-version-1.01/101.new/codelists/flow_type
http://codelists102.archive.iatistandard.org/data/codelist/ResultType/version/1.0/lang/en.xml,IATI-Standard-SSOT-version-1.01/101.new/codelists/result_type
http://codelists102.archive.iatistandard.org/data/codelist/ResultType/version/1.0/lang/en.csv,IATI-Standard-SSOT-version-1.01/101.new/codelists/result_type
http://codelists102.archive.iatistandard.org/data/codelist/ResultType/metadata,IATI-Standard-SSOT-version-1.01/101.new/codelists/result_type
http://codelists102.archive.iatistandard.org/data/codelist/Region/version/1.0/lang/en.xml,IATI-Standard-SSOT-version-1.01/101.new/codelists/region
http://codelists102.archive.iatistandard.org/data/codelist/Region/version/1.0/lang/en.csv,IATI-Standard-SSOT-version-1.01/101.new/codelists/region
http://codelists102.archive.iatistandard.org/data/codelist/Region/metadata,IATI-Standard-SSOT-version-1.01/101.new/codelists/region
http://codelists102.archive.iatistandard.org/data/codelist/BudgetType/version/1.0/lang/en.xml,IATI-Standard-SSOT-version-1.01/101.new/codelists/budget_type
http://codelists102.archive.iatistandard.org/data/codelist/BudgetType/version/1.0/lang/en.csv,IATI-Standard-SSOT-version-1.01/101.new/codelists/budget_type
http://codelists102.archive.iatistandard.org/data/codelist/BudgetType/metadata,IATI-Standard-SSOT-version-1.01/101.new/codelists/budget_type
http://codelists102.archive.iatistandard.org/data/codelist/GeographicalPrecision/version/1.0/lang/en.xml,IATI-Standard-SSOT-version-1.01/101.new/codelists/geographical_precision
http://codelists102.archive.iatistandard.org/data/codelist/GeographicalPrecision/version/1.0/lang/en.csv,IATI-Standard-SSOT-version-1.01/101.new/codelists/geographical_precision
http://codelists102.archive.iatistandard.org/data/codelist/GeographicalPrecision/metadata,IATI-Standard-SSOT-version-1.01/101.new/codelists/geographical_precision
http://codelists102.archive.iatistandard.org/data/codelist/PolicySignificance/version/1.0/lang/en.xml,IATI-Standard-SSOT-version-1.01/101.new/codelists/policy_significance
http://codelists102.archive.iatistandard.org/data/codelist/PolicySignificance/version/1.0/lang/en.csv,IATI-Standard-SSOT-version-1.01/101.new/codelists/policy_significance
http://codelists102.archive.iatistandard.org/data/codelist/PolicySignificance/metadata,IATI-Standard-SSOT-version-1.01/101.new/codelists/policy_significance
http://codelists102.archive.iatistandard.org/data/codelist/TiedStatus/version/1.0/lang/en.xml,IATI-Standard-SSOT-version-1.01/101.new/codelists/tied_status
http://codelists102.archive.iatistandard.org/data/codelist/TiedStatus/version/1.0/lang/en.csv,IATI-Standard-SSOT-version-1.01/101.new/codelists/tied_status
http://codelists102.archive.iatistandard.org/data/codelist/TiedStatus/metadata,IATI-Standard-SSOT-version-1.01/101.new/codelists/tied_status
http://codelists102.archive.iatistandard.org/data/codelist/DisbursementChannel/version/1.0/lang/en.xml,IATI-Standard-SSOT-version-1.01/101.new/codelists/disbursement_channel
http://codelists102.archive.iatistandard.org/data/codelist/DisbursementChannel/version/1.0/lang/en.csv,IATI-Standard-SSOT-version-1.01/101.new/codelists/disbursement_channel
http://codelists102.archive.iatistandard.org/data/codelist/DisbursementChannel/metadata,IATI-Standard-SSOT-version-1.01/101.new/codelists/disbursement_channel
http://codelists102.archive.iatistandard.org/data/codelist/Currency/version/1.0/lang/en.xml,IATI-Standard-SSOT-version-1.01/101.new/codelists/currency
http://codelists102.archive.iatistandard.org/data/codelist/Currency/version/1.0/lang/en.csv,IATI-Standard-SSOT-version-1.01/101.new/codelists/currency
http://codelists102.archive.iatistandard.org/data/codelist/Currency/metadata,IATI-Standard-SSOT-version-1.01/101.new/codelists/currency
http://codelists102.archive.iatistandard.org/data/codelist/ActivityDateType/version/1.0/lang/en.xml,IATI-Standard-SSOT-version-1.01/101.new/codelists/activity_date_type
http://codelists102.archive.iatistandard.org/data/codelist/ActivityDateType/version/1.0/lang/en.csv,IATI-Standard-SSOT-version-1.01/101.new/codelists/activity_date_type
http://codelists102.archive.iatistandard.org/data/codelist/ActivityDateType/metadata,IATI-Standard-SSOT-version-1.01/101.new/codelists/activity_date_type
http://codelists102.archive.iatistandard.org/data/codelist/PolicyMarker/version/1.0/lang/en.xml,IATI-Standard-SSOT-version-1.01/101.new/codelists/policy_marker
http://codelists102.archive.iatistandard.org/data/codelist/PolicyMarker/version/1.0/lang/en.csv,IATI-Standard-SSOT-version-1.01/101.new/codelists/policy_marker
http://codelists102.archive.iatistandard.org/data/codelist/PolicyMarker/metadata,IATI-Standard-SSOT-version-1.01/101.new/codelists/policy_marker
http://codelists102.archive.iatistandard.org/data/codelist/Vocabulary/version/1.0/lang/en.xml,IATI-Standard-SSOT-version-1.01/101.new/codelists/vocabulary
http://codelists102.archive.iatistandard.org/data/codelist/Vocabulary/version/1.0/lang/en.csv,IATI-Standard-SSOT-version-1.01/101.new/codelists/vocabulary
http://codelists102.archive.iatistandard.org/data/codelist/Vocabulary/metadata,IATI-Standard-SSOT-version-1.01/101.new/codelists/vocabulary
http://codelists102.archive.iatistandard.org/data/codelist/Language/version/1.0/lang/en.xml,IATI-Standard-SSOT-version-1.01/101.new/codelists/language
http://codelists102.archive.iatistandard.org/data/codelist/Language/version/1.0/lang/en.csv,IATI-Standard-SSOT-version-1.01/101.new/codelists/language
http://codelists102.archive.iatistandard.org/data/codelist/Language/metadata,IATI-Standard-SSOT-version-1.01/101.new/codelists/language
http://codelists102.archive.iatistandard.org/data/codelist/GazetteerAgency/version/1.0/lang/en.xml,IATI-Standard-SSOT-version-1.01/101.new/codelists/gazetteer_agency
http://codelists102.archive.iatistandard.org/data/codelist/GazetteerAgency/version/1.0/lang/en.csv,IATI-Standard-SSOT-version-1.01/101.new/codelists/gazetteer_agency
http://codelists102.archive.iatistandard.org/data/codelist/GazetteerAgency/metadata,IATI-Standard-SSOT-version-1.01/101.new/codelists/gazetteer_agency
http://codelists102.archive.iatistandard.org/data/codelist/TransactionType/version/1.0/lang/en.xml,IATI-Standard-SSOT-version-1.01/101.new/codelists/transaction_type
http://codelists102.archive.iatistandard.org/data/codelist/TransactionType/version/1.0/lang/en.csv,IATI-Standard-SSOT-version-1.01/101.new/codelists/transaction_type
http://codelists102.archive.iatistandard.org/data/codelist/TransactionType/metadata,IATI-Standard-SSOT-version-1.01/101.new/codelists/transaction_type
http://codelists102.archive.iatistandard.org/data/codelist/PublisherType/version/1.0/lang/en.xml,IATI-Standard-SSOT-version-1.01/101.new/codelists/publisher_type
http://codelists102.archive.iatistandard.org/data/codelist/PublisherType/version/1.0/lang/en.csv,IATI-Standard-SSOT-version-1.01/101.new/codelists/publisher_type
http://codelists102.archive.iatistandard.org/data/codelist/PublisherType/metadata,IATI-Standard-SSOT-version-1.01/101.new/codelists/publisher_type
http://codelists102.archive.iatistandard.org/data/codelist/LocationType/version/1.0/lang/en.xml,IATI-Standard-SSOT-version-1.01/101.new/codelists/location_type
http://codelists102.archive.iatistandard.org/data/codelist/LocationType/version/1.0/lang/en.csv,IATI-Standard-SSOT-version-1.01/101.new/codelists/location_type
http://codelists102.archive.iatistandard.org/data/codelist/LocationType/metadata,IATI-Standard-SSOT-version-1.01/101.new/codelists/location_type
http://codelists102.archive.iatistandard.org/data/codelist/FinanceType/version/1.0/lang/en.xml,IATI-Standard-SSOT-version-1.01/101.new/codelists/finance_type
http://codelists102.archive.iatistandard.org/data/codelist/FinanceType/version/1.0/lang/en.csv,IATI-Standard-SSOT-version-1.01/101.new/codelists/finance_type
http://codelists102.archive.iatistandard.org/data/codelist/FinanceType/metadata,IATI-Standard-SSOT-version-1.01/101.new/codelists/finance_type
http://codelists102.archive.iatistandard.org/data/codelist/DocumentCategory/version/1.0/lang/en.xml,IATI-Standard-SSOT-version-1.01/101.new/codelists/document_category
http://codelists102.archive.iatistandard.org/data/codelist/DocumentCategory/version/1.0/lang/en.csv,IATI-Standard-SSOT-version-1.01/101.new/codelists/document_category
http://codelists102.archive.iatistandard.org/data/codelist/DocumentCategory/metadata,IATI-Standard-SSOT-version-1.01/101.new/codelists/document_category
http://codelists102.archive.iatistandard.org/data/codelist/Country/version/1.0/lang/en.xml,IATI-Standard-SSOT-version-1.01/101.new/codelists/country
http://codelists102.archive.iatistandard.org/data/codelist/Country/version/1.0/lang/en.csv,IATI-Standard-SSOT-version-1.01/101.new/codelists/country
http://codelists102.archive.iatistandard.org/data/codelist/Country/metadata,IATI-Standard-SSOT-version-1.01/101.new/codelists/country
http://codelists102.archive.iatistandard.org/data/codelist/VerificationStatus/version/1.0/lang/en.xml,IATI-Standard-SSOT-version-1.01/101.new/codelists/verification_status
http://codelists102.archive.iatistandard.org/data/codelist/VerificationStatus/version/1.0/lang/en.csv,IATI-Standard-SSOT-version-1.01/101.new/codelists/verification_status
http://codelists102.archive.iatistandard.org/data/codelist/VerificationStatus/metadata,IATI-Standard-SSOT-version-1.01/101.new/codelists/verification_status
http://codelists102.archive.iatistandard.org/data/codelist/CollaborationType/version/1.0/lang/en.xml,IATI-Standard-SSOT-version-1.01/101.new/codelists/collaboration_type
http://codelists102.archive.iatistandard.org/data/codelist/CollaborationType/version/1.0/lang/en.csv,IATI-Standard-SSOT-version-1.01/101.new/codelists/collaboration_type
http://codelists102.archive.iatistandard.org/data/codelist/CollaborationType/metadata,IATI-Standard-SSOT-version-1.01/101.new/codelists/collaboration_type
http://codelists102.archive.iatistandard.org/data/codelist/Sector/version/1.0/lang/en.xml,IATI-Standard-SSOT-version-1.01/101.new/codelists/sector
http://codelists102.archive.iatistandard.org/data/codelist/Sector/version/1.0/lang/en.csv,IATI-Standard-SSOT-version-1.01/101.new/codelists/sector
http://codelists102.archive.iatistandard.org/data/codelist/Sector/metadata,IATI-Standard-SSOT-version-1.01/101.new/codelists/sector
http://codelists102.archive.iatistandard.org/data/codelist/FileFormat/version/1.0/lang/en.xml,IATI-Standard-SSOT-version-1.01/101.new/codelists/file_format
http://codelists102.archive.iatistandard.org/data/codelist/FileFormat/version/1.0/lang/en.csv,IATI-Standard-SSOT-version-1.01/101.new/codelists/file_format
http://codelists102.archive.iatistandard.org/data/codelist/FileFormat/metadata,IATI-Standard-SSOT-version-1.01/101.new/codelists/file_format
http://codelists102.archive.iatistandard.org/data/codelist.xml,IATI-Standard-SSOT-version-1.01/101.new/codelists/all-codelists
http://codelists102.archive.iatistandard.org/data/codelist.csv,IATI-Standard-SSOT-version-1.01/101.new/codelists/all-codelists
http://codelists102.archive.iatistandard.org/data/codelist/all/metadata,IATI-Standard-SSOT-version-1.01/101.new/codelists/all-codelists
http://codelists102.archive.iatistandard.org/data/codelist/ConditionType/version/1.0/lang/en.xml,IATI-Standard-SSOT-version-1.01/101.new/codelists/condition_type
http://codelists102.archive.iatistandard.org/data/codelist/ConditionType/version/1.0/lang/en.csv,IATI-Standard-SSOT-version-1.01/101.new/codelists/condition_type
http://codelists102.archive.iatistandard.org/data/codelist/ConditionType/metadata,IATI-Standard-SSOT-version-1.01/101.new/codelists/condition_type
http://codelists102.archive.iatistandard.org/data/codelist/DescriptionType/version/1.0/lang/en.xml,IATI-Standard-SSOT-version-1.01/101.new/codelists/description_type
http://codelists102.archive.iatistandard.org/data/codelist/DescriptionType/version/1.0/lang/en.csv,IATI-Standard-SSOT-version-1.01/101.new/codelists/description_type
http://codelists102.archive.iatistandard.org/data/codelist/DescriptionType/metadata,IATI-Standard-SSOT-version-1.01/101.new/codelists/description_type
http://codelists102.archive.iatistandard.org/data/codelist/AidType/version/1.0/lang/en.xml,IATI-Standard-SSOT-version-1.01/101.new/codelists/aid_type
http://codelists102.archive.iatistandard.org/data/codelist/AidType/version/1.0/lang/en.csv,IATI-Standard-SSOT-version-1.01/101.new/codelists/aid_type
http://codelists102.archive.iatistandard.org/data/codelist/AidType/metadata,IATI-Standard-SSOT-version-1.01/101.new/codelists/aid_type
http://codelists102.archive.iatistandard.org/data/codelist/ActivityStatus/version/1.0/lang/en.xml,IATI-Standard-SSOT-version-1.01/101.new/codelists/activity_status
http://codelists102.archive.iatistandard.org/data/codelist/ActivityStatus/version/1.0/lang/en.csv,IATI-Standard-SSOT-version-1.01/101.new/codelists/activity_status
http://codelists102.archive.iatistandard.org/data/codelist/ActivityStatus/metadata,IATI-Standard-SSOT-version-1.01/101.new/codelists/activity_status
http://codelists102.archive.iatistandard.org/data/codelist/OrganisationType/version/1.0/lang/en.xml,IATI-Standard-SSOT-version-1.01/101.new/codelists/organisation_type
http://codelists102.archive.iatistandard.org/data/codelist/OrganisationType/version/1.0/lang/en.csv,IATI-Standard-SSOT-version-1.01/101.new/codelists/organisation_type
http://codelists102.archive.iatistandard.org/data/codelist/OrganisationType/metadata,IATI-Standard-SSOT-version-1.01/101.new/codelists/organisation_type
http://codelists102.archive.iatistandard.org/data/codelist/OrganisationRole/version/1.0/lang/en.xml,IATI-Standard-SSOT-version-1.01/101.new/codelists/organisation_role
http://codelists102.archive.iatistandard.org/data/codelist/OrganisationRole/version/1.0/lang/en.csv,IATI-Standard-SSOT-version-1.01/101.new/codelists/organisation_role
http://codelists102.archive.iatistandard.org/data/codelist/OrganisationRole/metadata,IATI-Standard-SSOT-version-1.01/101.new/codelists/organisation_role
http://reference.iatistandard.org/activity-standard/iati-activities/iati-activity/reporting-org/,IATI-Guidance/en/_build/dirhtml/financial-transactions
http://reference.iatistandard.org/activity-standard/iati-activities/iati-activity/transaction/transaction-type/,IATI-Guidance/en/_build/dirhtml/financial-transactions
http://reference.iatistandard.org/codelists/TransactionType/,IATI-Guidance/en/_build/dirhtml/financial-transactions
http://reference.iatistandard.org/activity-standard/iati-activities/iati-activity/transaction/transaction-date/,IATI-Guidance/en/_build/dirhtml/financial-transactions
http://reference.iatistandard.org/activity-standard/iati-activities/iati-activity/transaction/value/,IATI-Guidance/en/_build/dirhtml/financial-transactions
http://reference.iatistandard.org/codelists/Currency/,IATI-Guidance/en/_build/dirhtml/financial-transactions
http://reference.iatistandard.org/activity-standard/iati-activities/iati-activity/,IATI-Guidance/en/_build/dirhtml/financial-transactions
http://reference.iatistandard.org/activity-standard/iati-activities/iati-activity/transaction/description/,IATI-Guidance/en/_build/dirhtml/financial-transactions
http://reference.iatistandard.org/activity-standard/iati-activities/iati-activity/transaction/provider-org/,IATI-Guidance/en/_build/dirhtml/financial-transactions
http://reference.iatistandard.org/activity-standard/iati-activities/iati-activity/transaction/receiver-org/,IATI-Guidance/en/_build/dirhtml/financial-transactions
http://iatistandard.org/guidance/datastore/#alpha-status,IATI-Guidance/en/_build/dirhtml/datastore
http://datastore.iatistandard.org/query/,IATI-Guidance/en/_build/dirhtml/datastore
http://iatistandard.org/guidance/datastore/reference/data-api/,IATI-Guidance/en/_build/dirhtml/datastore
http://iatistandard.org/guidance/datastore/reference/metadata-api/,IATI-Guidance/en/_build/dirhtml/datastore
http://iatistandard.org/guidance/datastore/reference/error-api/,IATI-Guidance/en/_build/dirhtml/datastore
http://datastore.iatistandard.org/api/1/access/activity.xml?recipient-country=SO,IATI-Guidance/en/_build/dirhtml/datastore
http://datastore.iatistandard.org/api/1/access/activity.xml?recipient-country=ET|SO|KE&reporting-org.type=21|22|23,IATI-Guidance/en/_build/dirhtml/datastore
http://iatistandard.org/guidance/datastore/guidance/,IATI-Guidance/en/_build/dirhtml/datastore
http://iatistandard.org/guidance/datastore/reference/,IATI-Guidance/en/_build/dirhtml/datastore
http://iatistandard.org/guidance/datastore/guidance/forming-queries/#pagination,IATI-Guidance/en/_build/dirhtml/datastore/reference/structure-of-data
http://datastore.iatistandard.org/api/1/access/activity.csv,IATI-Guidance/en/_build/dirhtml/datastore/reference/structure-of-data
http://datastore.iatistandard.org/api/1/access/transaction.csv,IATI-Guidance/en/_build/dirhtml/datastore/reference/structure-of-data
http://datastore.iatistandard.org/api/1/access/budget.csv,IATI-Guidance/en/_build/dirhtml/datastore/reference/structure-of-data
http://iatistandard.org/activity-standard/iati-activities/iati-activity/sector/,IATI-Guidance/en/_build/dirhtml/datastore/reference/structure-of-data
http://iatistandard.org/activity-standard/iati-activities/iati-activity/recipient-country/,IATI-Guidance/en/_build/dirhtml/datastore/reference/structure-of-data
http://datastore.iatistandard.org/api/1/access/activity/by_sector.csv,IATI-Guidance/en/_build/dirhtml/datastore/reference/structure-of-data
http://datastore.iatistandard.org/api/1/access/transaction/by_sector.csv,IATI-Guidance/en/_build/dirhtml/datastore/reference/structure-of-data
http://datastore.iatistandard.org/api/1/access/budget/by_sector.csv,IATI-Guidance/en/_build/dirhtml/datastore/reference/structure-of-data
http://datastore.iatistandard.org/api/1/access/activity/by_country.csv,IATI-Guidance/en/_build/dirhtml/datastore/reference/structure-of-data
http://datastore.iatistandard.org/api/1/access/transaction/by_country.csv,IATI-Guidance/en/_build/dirhtml/datastore/reference/structure-of-data
http://datastore.iatistandard.org/api/1/access/budget/by_country.csv,IATI-Guidance/en/_build/dirhtml/datastore/reference/structure-of-data
http://datastore.iatistandard.org/api/1/error/dataset.log,IATI-Guidance/en/_build/dirhtml/datastore/reference/error-api
http://iatistandard.org/activity-standard/iati-identifier/,IATI-Guidance/en/_build/dirhtml/datastore/reference/data-api
